MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
Mighty Express: A Mighty Christmas,(2020 TV Special),"Animation, Family  ",50.0  ,The Mighty Express welcomes a new train and speeds into a snowstorm to deliver Santas presents and save Christmas for all the kids in Tracksville  ,"
    Directors:
Clint Butler, 
Chris LaBonte
| 
    Stars:
Aaliyah Cinello, 
Meesha Contreras, 
Gracen Daly, 
Jay Hatton
",36,25.0,
 Historia de un crimen: Colmenares,(2019),Crime  ,55.0  ,A new prosecutor begins Salazar triangulates phone records The judge orders a reenactment at the tunnel and makes a ruling on Jessy and Lauras case  ,"
    Director:
Juan Felipe Cano
| 
    Stars:
Ernesto Benjumea, 
Ernesto Campos, 
Carlos Carvajal, 
Amparo Conde
",26,,
 The Devil Next Door,(2019),"Documentary, Crime, History  ",76.0  ,Survivors of Treblinka death camp testify against John Demjanjuk and accuse him of being Ivan the Terrible while his attorneys find ways to question the credibility of testimonies against him  ,"
    Directors:
Yossi Bloch, 
Daniel Sivan
| 
    Stars:
John Demjanjuk, 
Gustav Borax, 
Joseph Cherney, 
Dalia Dorner
",380,44.0,
Jo Koy: Comin' in Hot,(2019 TV Special),Comedy,73.0,Comedian Jo Koy takes center stage in Hawaii and shares his candid take on cultural curiosities filter free fatherhood and more,"
    Director:
Shannon Hartman
| 
    Star:
Jo Koy
",839,60.0,
 Tiny Pretty Things,(2020– ),"Drama, Mystery, Thriller  ",10.0  ,The dancers step up with a viral video to save the school from the exposes fallout Arm ed with new evidence Officer Cruz makes an arrest  ,"
    Director:
Gary Harvey
| 
    Stars:
Brennan Clost, 
Barton Cowperthwaite, 
Bayardo De Murguia, 
Damon J. Gillespie
",125,,
 Virgin River,(2019– ),"Drama, Romance  ",10.0  ,Jacks war memories haunt him when he reunites with his Marine friends Mel struggles to handle conflict with her sister in law  ,"
    Director:
Martin Wood
| 
    Stars:
Alexandra Breckenridge, 
Martin Henderson, 
Colin Lawrence, 
Benjamin Hollingsworth
",303,48.0,
Chiamatemi Francesco,(2016– ),"Biography, Drama  ",7.5  ,A segment of Father Jorge Bergoglios journey to papecy in a country torn apart by Argentine military dictator Jorge Rafael Videla  ,"
            
    Stars:
Rodrigo De la Serna, 
Mercedes Morán, 
Muriel Santa Ana, 
Rafael Federman
",159,,
Moms at War,(2018),Comedy  ,10.0  ,Moms at War is about two mothers who live in the same neighborhood but hate each other One felt that the other was a village girl who just got into money and is not fit to be in society See full summary  ,"
    Director:
Omoni Oboli
| 
    Stars:
Tomi Adeoye, 
Lilian Afegbai, 
Funke Akindele, 
Harriet Akinola
",51,90.0,
The House of Flowers: The Movie,(2021),"Comedy, Drama",10.0,The De La Mora siblings concoct a mischievous plan to break into their old family home to retrieve a hidden treasure of significant importance,"
    Director:
Manolo Caro
| 
    Stars:
Cecilia Suárez, 
Aislinn Derbez, 
Dario Yazbek Bernal, 
Isabel Burr
",594,86.0,
Budapest,(2018),Comedy  ,10.0  ,Two best friends stuck in boring jobs become bachelor party planners in Budapest.  ,"
    Director:
Xavier Gens
| 
    Stars:
Manu Payet, 
Jonathan Cohen, 
Monsieur Poulpe, 
Alice Belaïdi
","2,506",102.0,
 Russian Doll,(2019– ),"Adventure, Comedy, Drama  ",0.0  ,Add a Plot  ,"
            
    Stars:
Annie Murphy, 
Sharlto Copley, 
Ilona McCrea, 
Marc Geller
",,,
Any Day Now,(I) (2012),Drama  ,10.0  ,"In the 1970s, a gay couple fights a biased legal system to keep custody of the abandoned mentally handicapped teenager that comes to live under their roof.  ","
    Director:
Travis Fine
| 
    Stars:
Alan Cumming, 
Garret Dillahunt, 
Isaac Leyva, 
Frances Fisher
","6,037",98.0,$0.20M
Drop Dead Diva,(2009–2014),"Comedy, Drama  ",10.0  ,"A vapid aspiring model killed in a car crash gets brought back to life as an intelligent overweight lawyer, hoping to find the meaning of inner beauty.  ","
            
    Stars:
Brooke Elliott, 
Margaret Cho, 
Kate Levering, 
April Bowlby
","18,697",60.0,
All the Queen's Men,(2001),"Action, Comedy, Drama",10.0,A mismatched team of British Special Services agents led by an American must infiltrate in disguise a female-run Enigma factory in Berlin and bring back the decoding device that will end the war.,"
    Director:
Stefan Ruzowitzky
| 
    Stars:
Eddie Izzard, 
Matt LeBlanc, 
Udo Kier, 
James Cosmo
","2,590",99.0,$0.02M
CoComelon Lane,(2022– ),"Animation, comedy, Family  ",0.0  ,The adventures of JJ and his friends as they experience life as little kids.,"
",,7.0,
 Freud,(2020– ),"Crime, History, Thriller  ",6.8  ,A relationship between Fleur and Dr Freud develops in unexpected direction as Fleur is possessed by the other personality. Freud tries to find out who is Taltos. Sophia and her husband organize strange ceremony for invited guests.,"
    Director:
Marvin Kren
| 
    Stars:
Robert Finster, 
Ella Rumpf, 
Georg Friedrich, 
Christoph F. Krutzler
",292,55.0,
City of Ghosts,(2021– ),"Animation, Adventure, Family  ",8.0  ,A group of kids discover stories around their city by communicating directly with the ghosts who inhabit it.,"
            
    Stars:
Blue Chapman, 
Angel Chipagua, 
Sandra Equihua, 
Isa Fabro
",184,20.0,
Navarasa,(2021),Drama  ,0.0  ,The nine episodes represent a different emotion or rasa such as anger compassion courage disgust fear laughter love peace and wonder.,"
    Directors:
K.V. Anand, 
Gautham Vasudev Menon, 
Bejoy Nambiar, 
Karthick Naren, 
Ponram, 
Rathindran R. Prasad, 
Halitha Shameem, 
Karthik Subbaraj, 
Arvind Swamy, 
Vasanth, 
Ganapathy Bharat
| 
    Stars:
Suriya, 
Vijay Sethupathi, 
Parvathy Thiruvothu, 
Siddharth
",,,
Flight 7500,(2014),"Drama, Horror, Sci-Fi",4.8,Flight 7500 departs Los Angeles International Airport bound for Tokyo. As the overnight flight makes its way over the Pacific Ocean during its ten hour course the passengers encounter what appears to be a supernatural force in the cabin.,"
    Director:
Takashi Shimizu
| 
    Stars:
Leslie Bibb, 
Ryan Kwanten, 
Amy Smart, 
Jamie Chung
","15,349",80.0,
Eres Tú,,"Comedia, Romance  ",0.0  ,Follow the story of a 16yearold who finds he can see the whole future of a romantic relationship when he kisses a girl for the first time.  ,"
",,,
 Snowpiercer,(2020– ),"Cation, Drama, Sci-Fi  ",7.2  ,"As the Big Alice crew are granted shore leave on Snowpiercer, Layton and Wilford have differing opinions on the future.  ","
    Director:
David Frazee
| 
    Stars:
Daveed Diggs, 
Mickey Sumner, 
Alison Wright, 
Lena Hall
",821,47.0,
St. Agatha,(2018),"Horror, Thriller  ",4.9  ,"In the 1950s in smalltown Georgia, a pregnant young woman named Agatha seeks refuge in a convent.  ","
    Director:
Darren Lynn Bousman
| 
    Stars:
Sabrina Kern, 
Carolyn Hennesy, 
Courtney Halverson, 
Lindsay Seim
","4,873",103.0,
Tactical Force,(2011),Action  ,0.0  ,"A training exercise for the LAPD SWAT Team goes terribly wrong when they find themselves pitted against two rival gangs while trapped in an abandoned Hangar, armed with nothing but blanks.  ","
    Director:
Adamo P. Cultraro
| 
    Stars:
Steve Austin, 
Michael Shanks, 
Michael Jai White, 
Adrian Holmes
","5,739",91.0,
Tiempos de guerra,(2017),"Drama, Fantasy, Horror",7.6,"In the Spanish city of Melilla, during the Rif War of the 1920s, Spanish volunteer nurses of Red Cross with no experience adapt to their new lives.","
            
    Stars:
Amaia Salamanca, 
Álex García, 
Verónica Sánchez, 
Álex Gadea
","2,724",70.0,
 Paradise PD,(2018– ),"Animation, Action, Comedy  ",10.0  ,Dusty inspires a revolution at Weight Watchers Bullet worries Gina may have an addiction Fitz's wife lands a job at SeaWorld  ,"
    Director:
Brian Mainolfi
| 
    Stars:
Sarah Chalke, 
David Herman, 
Tom Kenny, 
Kyle Kinane
",156,23.0,
Hank: 5 Years from the Brink,(2013),"Documentary, Biography, News  ",6.6  ,For three weeks in September 2008 one person was charged with preventing the collapse of the global economy No one understood the financial markets better than Hank Paulson the former See full summary  ,"
    Director:
Joe Berlinger
| 
    Stars:
Henry Paulson, 
Wendy Paulson
",489,85.0,
Family Leave,,Comedy  ,0.0  ,The Brenners wake up to a full family body switch they quickly realize the same thing has happened to a family on the other side of the world they must unite with this group of strangers and determine how to undo the body switch  ,"
            
    Star:
Jennifer Garner
",,,
A Tale Dark and Grimm,,"Animation, Fantasy  ",0.0  ,Hansel and Gretel stumble upon other stories fairy tales written by the Brothers Grimm  ,"
    Director:
Simon Otto
| 
    Stars:
Missi Pyle, 
Tom Hollander, 
Nicole Byer, 
Ron Funches
",,,
SanPa: Sins of the Savior,(2020),"Documentary, Crime",10.0,Amidst a heroin crisis Vincenzo Muccioli cared for the addicted earning him fierce public devotion even as charges of violence began to mount,"
            
    Stars:
Vincenzo Andreucci, 
Antonio Boschini, 
Fabio Cantelli, 
Walter Delogu
","1,297",,
 Dexter,(2006–2013),"Crime, Drama, Mystery  ",10.0  ,The strange suicide of a powerful woman leads Dexter to suspect her shrink of murder but he gets a shock when a visit to the suspect opens up dark secrets from Dexters past.  ,"
    Director:
Tony Goldwyn
| 
    Stars:
Michael C. Hall, 
Julie Benz, 
Jennifer Carpenter, 
Erik King
","5,188",53.0,
Dummie de Mummie,(2014),"Adventure, Comedy, Family  ",6.0  ,In a dull village where nothing ever happens a boy finds a living mummy in his room. Its the start of an amazing friendship learning the boy more than any friend could.  ,"
    Director:
Pim van Hoeve
| 
    Stars:
Julian Ras, 
Yahya Gaier, 
Roeland Fernhout, 
Ton Kas
",263,77.0,
Rodney & Sheryl,,none  ,0.0  ,Based on the unbelievable true story of serial killer Rodney Alcala. Detectives have estimated Alcala's body count to be north of 130 victims. Despite being in the midst of a killing spree See full summary  ,"
    Director:
Chloe Okuno
| 
    Star:
Anna Kendrick
",,,
Dukhtar,(2014),"Drama, Thriller  ",7.0  ,In the mountains of Pakistan a mother and her tenyearold daughter flee their home on the eve of the girls marriage to a tribal leader. A deadly hunt for them begins.  ,"
    Director:
Afia Nathaniel
| 
    Stars:
Samiya Mumtaz, 
Mohib Mirza, 
Saleha Aref, 
Asif Khan
","2,324",93.0,
Student Driver,,"Action, Comedy",0.0,A substitute drivers education teacher and his students embark on a madcap adventure.,"
    Director:
Kyle Newacheck
",,,
 The Movies That Made Us,(2019– ),Documentary  ,10.0  ,This box office titan took action movies to the next level decked out with a relatable hero a humorous rewrite and a well played yippee ki yay  ,"
    Director:
Brian Volk-Weiss
| 
    Stars:
Donald Ian Black, 
Stephen Thorp, 
Jeb Stuart, 
Beau Marks
",457,46.0,
Arsenio Hall: Smart and Classy,(2019 TV Special),Comedy  ,6.0  ,Arsenio Hall performs his first stand up comedy special filmed live in San Jose California in April 2019  ,"
    Director:
Brian Volk-Weiss
| 
    Star:
Arsenio Hall
",412,63.0,
Namjachingoo,(2018–2019),"Drama, Romance  ",7.2  ,Brought together by fate a woman who seems to have everything and a young man who seems to have nothing decides to give up an ordinary life to be together  ,"
            
    Stars:
Park Bo-Gum, 
Song Hye-Kyo, 
Sun-Young Kwak, 
Seung-jo Jang
",940,60.0,
Men Behaving Badly,(1992–2014),Comedy  ,7.7  ,Two early thirties best friends live together while having completely different personalities While their girlfriends try to help them take on more responsibilities the boys seldom respond well and usually end up drinking together  ,"
            
    Stars:
Martin Clunes, 
Caroline Quentin, 
Leslie Ash, 
Neil Morrissey
","7,550",45.0,
American Horror Story,(2011– ),"Drama, Horror, Thriller",8.0,An anthology series centering on different characters and locations including a house with a murderous past an insane asylum a witch coven a freak show circus a haunted hotel a possessed farmhouse a cult the apocalypse and a slasher summer camp,"
            
    Stars:
Lady Gaga, 
Kathy Bates, 
Angela Bassett, 
Sarah Paulson
","286,488",60.0,
Pelé,(2021),"Documentary, Biography, Sport  ",7.0  ,Looks back at the extraordinary 12year period in which Pelé the only man to win three World Cup titles went from young superstar in 1958 to national hero in 1970 a radical yet turbulent era in Brazils history  ,"
    Directors:
Ben Nicholas, 
David Tryhorn
| 
    Stars:
Amarildo, 
Fernando Henrique Cardoso, 
Benedita da Silva, 
Mengálvio Pedro Figueiró
","3,513",108.0,
The Case Against 8,(2014),"Documentary, Biography, News  ",7.3  ,A behindthescenes look inside the case to overturn Californias ban on samesex marriage Shot over five years the film follows the unlikely team that took the first federal marriage equality lawsuit to the US Supreme Court  ,"
    Directors:
Ben Cotner, 
Ryan White
| 
    Stars:
Ted Olson, 
Christopher D. Dusseault, 
Jeffrey J. Zarrillo, 
Paul T. Katami
","1,055",109.0,
 The Boondocks,(2005–2014),"Animation, Action, Comedy  ",8.3  ,After various failed attempts at meeting women on MySpace Grandpa Freeman tries one last time and the results look promising except for the fact that she was raised by wolves and knows a martial art that seems to be extinct  ,"
    Directors:
Seung Eun Kim, 
Bob Hathcock
| 
    Stars:
Regina King, 
John Witherspoon, 
Cedric Yarbrough, 
Gary Anthony Williams
",278,23.0,
 Bleach: Burîchi,(2004–2012),"Animation, Action, Adventure  ",8.2  ,In the midst of their battle Ichigo finds out that Uryû is a Quincy a group with a longstanding rivalry with Shinigamis  ,"
    Director:
Noriyuki Abe
| 
    Stars:
Masakazu Morita, 
Fumiko Orikasa, 
Noriaki Sugiyama, 
Hiroki Yasumoto
",204,24.0,
 NBC Sunday Night Football,(2006– ),Sport,6.6,Add a Plot,"
            
    Stars:
Al Michaels, 
Cris Collinsworth, 
Michele Tafoya, 
Chloe x Halle
",11,,
The Shack,(I) (2017),"Drama, fantasy  ",6.3  ,A grieving man receives a mysterious personal invitation to meet with God at a place called The Shack.,"
    Director:
Stuart Hazeldine
| 
    Stars:
Sam Worthington, 
Octavia Spencer, 
Tim McGraw, 
Radha Mitchell
","31,775",132.0,$57.39M
Salam - The First ****** Nobel Laureate,(2018),Documentary  ,7.9  ,Salam is a feature length documentary about the Nobel prize winning Pakistani physicist Abdus Salam. The film reveals the extraordinary life of the charismatic Abdus Salam in all its ... See full summary,"
    Director:
Anand Kamalakar
",371,75.0,
 Unrecorded Night,,"Drama, Mystery  ",0.0  ,Add a Plot,"
    Director:
David Lynch
",,,
Haunted: Latin America,(2021– ),"Horror, Reality-TV  ",5.4  ,Real peoples terrifying tales of the chilling unexplained and paranormal come to life with dramatic reenactments in this reality series.,"
            
    Stars:
Laura Tovar, 
Pablo Guisa Koestinger, 
Alejandro Restrepo, 
Pablo Cesar Sanchez
",479,,
Feel Good,(2020–2021),"Comedy, Drama, Romance",7.5,The series follows recovering addict and comedian Mae who is trying to control the addictive behaviors and intense romanticism that permeate every facet of her life.,"
            
    Stars:
Mae Martin, 
Charlotte Ritchie, 
Phil Burgers, 
Jack Barry
","7,949",30.0,
 Sorjonen,(2016–2020),"Crime, Drama, Mystery  ",7.5  ,The ritualistic murder of a young swimming instructor draws the team to a conservative religious community teeming with secrets.  ,"
    Director:
Marko Mäkilaakso
| 
    Stars:
Ville Virtanen, 
Matleena Kuusniemi, 
Anu Sinisalo, 
Lenita Susi
",112,60.0,
Sky Tour: The Movie,(2020),"Documentary, Music  ",8.7  ,"From the preparations to the performances, this documentary showcases Vietnamese pop idol Son Tung M-TP and the passion behind his Sky Tour concerts.  ","
    Director:
Son Tung Mtp
| 
    Star:
Son Tung Mtp
",996,94.0,
Back Street Girls,(2018),"Animation, Comedy  ",6.7  ,Three gangsters are forced by their boss into becoming a trio of pop singers.  ,"
            
    Stars:
Hikaru Akao, 
Christine Marie Cabanos, 
D.C. Douglas, 
Richard Epcar
",689,24.0,
 Prank Encounters,(2019– ),"Comedy, Horror, Reality-TV  ",7.4  ,Two unsuspecting camp leaders find themselves in the middle of a real-life horror movie. Masterful planning and timing pulled this prank off. Highly entertaining.  ,"
    Director:
Anthony Gonzales
| 
    Stars:
Gaten Matarazzo, 
David Storrs, 
Mary Gallagher, 
Sven Holmberg
",118,,
