MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
 Colin in Black & White,(2021– ),"Biography, Drama, Sport",1.0,Add a Plot,"
            
    Stars:
Mary-Louise Parker, 
Nick Offerman, 
Ron Roggé, 
Jaden Michael
",,,
 Sex/Life,(2021– ),"Comedy, Drama, Romance  ",63.0  ,"As Brad broods over the mistakes he made with Billie, she and Cooper bite off more than they can chew in a bid to spice up their marriage.","
    Director:
Sheree Folkson
| 
    Stars:
Sarah Shahi, 
Mike Vogel, 
Adam Demos, 
Margaret Odette
",181,51.0,
The Yinyang Master,(2021),"Action, Adventure, Drama  ",64.0  ,"Adaptation of the phenomenon-level mobile game ""Onmyoji"" - film version with the same name that will bring the magnificent oriental fantasy world to life.","
    Director:
Weiran Li
| 
    Stars:
Kun Chen, 
Xun Zhou, 
William Wai-Ting Chan, 
Chuxiao Qu
","2,013",113.0,
Espectro,(2013),"Horror, Thriller  ",4.8  ,"Marta used to be a recognized and successful psychic, but after a dramatic experience, she loses faith in her gift and develops agoraphobia. She couldn't see the devilish side of her rapist... See full summary »","
    Director:
Alfonso Pineda Ulloa
| 
    Stars:
Paz Vega, 
Johanna Murillo, 
Alfonso Herrera, 
Maya Zapata
",696,93.0,
2:22,(2008),"Crime, Drama, Thriller  ",5.0  ,"The plan was easy; the job was not. On a snowy night, a tight crew of four criminals plans to pull off a routine heist. When things go horribly wrong, friendship, loyalty, and trust are pushed to the limit.","
    Director:
Phillip Guzman
| 
    Stars:
Mick Rossi, 
Robert Miano, 
Aaron Gallagher, 
Jorge A. Jimenez
","1,361",104.0,
Gekijouban Yuugiou: Chouyuugou! Jikuu o koeta kizuna,(2010),"Animation, Action, Fantasy",64.0,"After falling through a time slip, Yusei Fudo (who has just had his powerful card stolen by a mysterious stranger) meets with Judai Yuki and Yugi Muto, who agree to help Yusei defeat the ... See full summary »","
    Director:
Ken'ichi Takeshita
| 
    Stars:
Gregory Abbey, 
Matthew Labyorteaux, 
Dan Green, 
Sean Schemmel
","1,563",49.0,
Fatal Affair,(2020),Thriller  ,4.5  ,"Ellie tries to mend her marriage with her husband Marcus after a brief encounter with an old friend, David, only to find that David is more dangerous and unstable than she'd realized.","
    Director:
Peter Sullivan
| 
    Stars:
Nia Long, 
Omar Epps, 
Stephen Bishop, 
Aubrey Cleland
","5,257",89.0,
Never Have I Ever,(2020– ),Comedy  ,7.9  ,"The complicated life of a modern-day first generation Indian American teenage girl, inspired by Mindy Kaling's own childhood.","
            
    Stars:
Maitreyi Ramakrishnan, 
Poorna Jagannathan, 
Darren Barnet, 
John McEnroe
","34,530",30.0,
Hei wong ji wong,(2007),Comedy  ,5.0  ,"When undercover cops start losing their lives to drug lords who blame their demise on ""poor acting"", the Police Force counters by sending Hong Kong's Finest to acting school.","
    Directors:
Hing-Ka Chan, 
Patrick Leung
| 
    Stars:
Sui-man Chim, 
Charlene Choi, 
Fai-Hung Chan, 
Fruit Chan
",247,120.0,
Willie Barcena: The Truth Hurts,(2016 TV Special),Comedy  ,6.3  ,"Performing live in El Paso, Texas, veteran comedian Willie Barcena tells it like it is, from questioning God to marrying a woman with large feet.","
    Director:
Steve Longi
",77,60.0,
Namaste Wahala,(2021),"Drama, Romance",5.1,A Nigerian woman and an Indian man won't let cultural differences get in the way of their romance.,"
    Director:
Hamisha Daryani Ahuja
| 
    Stars:
Ini Dima Okojie, 
Ruslaan Mumtaz, 
Richard Mofe-Damijo, 
Joke Silva
",890,106.0,
 Transformers: War for Cybertron,(2020–2021),"Animation, Action, Adventure  ",7.0  ,"The past, present and future collide on Cybertron as the final showdown for the Allspark begins with some unexpected participants.","
    Directors:
Takashi Kamei, 
Kazuma Shimizu
| 
    Stars:
Jason Marnocha, 
Jake Foushee, 
Joe Zieja, 
Frank Todaro
",53,27.0,
 Sky Rojo,(2021– ),"Action, Adventure, Crime  ",7.0  ,"When Gina gets in a violent brawl with her pimp, Coral and Wendy come to her rescue, sparking an astonishing chain of events.","
    Directors:
Eduardo Chapero-Jackson, 
Jesús Colmenar, 
Óscar Pedraza, 
David Victori
| 
    Stars:
Verónica Sánchez, 
Miguel Ángel Silvestre, 
Asier Etxeandia, 
Lali Espósito
",372,28.0,
Girl From Nowhere,(2018– ),"Crime, Drama, Fantasy  ",7.7  ,"A mysterious, clever girl named Nanno transfers to different schools, exposing the lies and misdeeds of the students and faculty at every turn.","
            
    Stars:
Chicha Amatayakul, 
Tris Ren, 
Naomi Amante, 
Rich Ting
","2,703",45.0,
 Feria: The Darkest Light,,"Crime, Drama, Fantasy  ",0.0  ,"Add a Plot","
    Directors:
Jorge Dorado, 
Carles Torrens
| 
    Stars:
Marta Nieto, 
Ana Tomeno, 
Carla Campra, 
Ángela Cremonte
",,,
Wolfblood,(2012–2017),"Family, Fantasy",7.6,"Maddy Smith and her family are the only wolfbloods in Stoneybridge, which is a well-kept secret. They lead a peaceful life until Rhydian, a wolfblood, arrives and triggers chaos.","
            
    Stars:
Gabrielle Green, 
Leona Vaughan, 
Shorelle Hepkin, 
Mark Fleischmann
","3,335",30.0,
 7Seeds,(2019–2020),"Animation, Action, Adventure  ",68.0  ,"Fujiko and Chisa reunite with Hana. On the ship, the missiles begin launch prep while Team Summer B learns about Ango's past and the test.","
            
    Stars:
Amber Lee Connors, 
Elissa Cuellar, 
Shannon Emerick, 
Adam Gibbs
",24,24.0,
Chapo: el escape del siglo,(2016),Crime  ,32.0  ,"Crime drama inspired by real events recounts the sensational prison escape of Mexican drug kingpin Joaquin Guzmán Loera, aka El Chapo.","
    Director:
Axel Uriegas
| 
    Stars:
Irineo Alvarez, 
José Sefami, 
Kristoff Raczynski, 
Thelma Alves
",319,86.0,
I Am the Pretty Thing That Lives in the House,(2016),"Drama, Horror, Mystery  ",4.6  ,"A young nurse takes care of an elderly author who lives in a haunted house.","
    Director:
Oz Perkins
| 
    Stars:
Ruth Wilson, 
Paula Prentiss, 
Bob Balaban, 
Lucy Boynton
","13,685",89.0,
 Le Bazar de la Charité,(2019),"Drama, History  ",8.2  ,"Paris, 1897. Spirits are high at the ""Bazar de la Charité"", a vast charity sales event attended by high society, when the building suddenly catches fire. Alice de Jeansin and her ...                See full summary »","
    Director:
Alexandre Laurent
| 
    Stars:
Audrey Fleurot, 
Julie De Bona, 
Camille Lou, 
Gilbert Melki
",156,47.0,
 Kajko i Kokosz,(2021– ),"Animation, Action, Adventure",70.0,Add a Plot,"
    Director:
Lukasz Kacprowicz
| 
    Stars:
Artur Pontek, 
Michal Piela, 
Maciej Kosmala, 
Grzegorz Pawlak
",23,,
Benvinguts a la família,(2018–2019),Comedy  ,6.7  ,"When an evicted single mom's estranged father dies, she and his second wife cover up his death after learning they've been written out of his will.","
            
    Stars:
Melani Olivares, 
Ivan Massagué, 
Yolanda Ramos, 
Nao Albet
",385,,
Tiffany Haddish: She Ready! From the Hood to Hollywood,(2017 TV Special),Comedy  ,6.7  ,"Comedic breakout Tiffany Haddish delivers a riotous stand-up ripe with the unpretentious and filthy tales of her meteoric rise to stardom.","
    Director:
Chris Robinson
| 
    Star:
Tiffany Haddish
",468,65.0,
Loose Change 9/11: An American Coup,(2009 Video),"Documentary, History, War  ",7.1  ,"An exploration of the viewpoint that the September 11, 2001 attacks were planned by the United States government.","
    Director:
Dylan Avery
| 
    Stars:
Osama bin Laden, 
Johnelle Bryant, 
George W. Bush, 
Laura Bush
","3,517",99.0,
 Dexter,(2006–2013),"Crime, Drama, Mystery  ",8.2  ,"Dexter tests Miguel to determine if his friend has discovered his secret, while Rita loses her job and wonders if she's meant to ever have a successful career.","
    Director:
Ernest R. Dickerson
| 
    Stars:
Michael C. Hall, 
Julie Benz, 
Jennifer Carpenter, 
C.S. Lee
","3,578",54.0,
The Killer,(I),"Action, Crime, Drama",0.0,Plot unknown.,"
    Director:
David Fincher
| 
    Star:
Michael Fassbender
",,,
Bloom,,Drama  ,0.0  ,"Women try to make their way in the world of fashion in post-WWII New York.","
",,,
Daniel Sosa: Maleducado,(2019 TV Special),Comedy  ,6.0  ,"In his second comedy special, Daniel Sosa reflects on his childhood, Mexican traditions and the problem with the movie Coco.","
    Directors:
Marcos Bucay, 
Alex Díaz
| 
    Star:
Daniel Sosa
",66,54.0,
 Fast & Furious Spy Racers,(2019– ),"Animation, Action, Crime  ",7.8  ,"Ms. Nowhere tells the crew that the mission is over, but Tony isn't ready to give up. He's too much of a Toretto to back off now.","
    Director:
James Yang
| 
    Stars:
Tyler Posey, 
Charlet Takahashi Chung, 
Jorge Diaz, 
Camille Ramsey
",69,,
 Dead Places,(2021– ),"Adventure, Horror, Thriller  ",6.6  ,"Add a Plot","
    Director:
Gareth Crocker
| 
    Stars:
Tj Bopape, 
Pallance Dladla, 
Luthuli Dlamini, 
Marcus Mabusela
",8,,
Valentino,(2020– ),Comedy,5.5,"A man owns a group of international schools in Egypt, married to an authoritarian woman, and he has many comic situations with his nephew.","
            
    Stars:
Adel Emam, 
Dalal Abdulaziz, 
Elham Abdelbadea, 
Alaa Amr
",174,,
 Maid,(2021– ),"Comedy, Drama  ",0.0  ,Add a Plot  ,"
    Director:
Helen Shaver
| 
    Stars:
Billy Burke, 
Andie MacDowell, 
Margaret Qualley, 
Nick Robinson
",,,
 Avatar: The Last Airbender,(2005–2008),"Animation, Action, Adventure  ",79.0  ,The gang visits a village where a fortuneteller lives who is said to never be wrong. Aang tries to show Katara how he feels about her.  ,"
    Director:
Dave Filoni
| 
    Stars:
Zach Tyler, 
Mae Whitman, 
Jack De Sena, 
Dee Bradley Baker
","3,007",24.0,
The Outlaw Ocean,,"Action, Adventure, Crime  ",0.0  ,A vigilante crew hunts down illegal poachers at sea.  ,"
",,,
Badla,(2019),"Crime, Drama, Mystery  ",7.8  ,A dynamic young entrepreneur finds herself locked in a hotel room with the corpse of her dead lover. She hires a prestigious lawyer to defend her and they work together to figure out what actually happened.  ,"
    Director:
Sujoy Ghosh
| 
    Stars:
Amitabh Bachchan, 
Taapsee Pannu, 
Amrita Singh, 
Antonio Aakeel
","24,679",118.0,
 Cannon Busters,(2019– ),"Animation, Fantasy",68.0,Add a Plot,"
            
    Stars:
Ogie Banks, 
Greg Chun, 
Kevin Grevioux, 
Mela Lee
",38,,
 Le Bazar de la Charité,(2019),"Drama, History  ",79.0  ,"""","
    Director:
Alexandre Laurent
| 
    Stars:
Audrey Fleurot, 
Julie De Bona, 
Camille Lou, 
Gilbert Melki
",89,53.0,
To All the Boys: Always and Forever,(2021),"Comedy, Drama, Romance  ",63.0  ,"Arrested by Henion, Adrienne learns about her husband's dark past. Rose still refuses to have an abortion, which puts her and Mrs. Huchon in great danger of retribution from Henri de la ...                See full summary »","
    Director:
Michael Fimognari
| 
    Stars:
Lana Condor, 
Noah Centineo, 
Janel Parrish, 
Anna Cathcart
","19,098",109.0,
The Genius of Marian,(2013),"Documentary, Drama, Family  ",75.0  ,"""","
    Directors:
Banker White, 
Anna Fitch
| 
    Stars:
Ed White, 
Pam Steele White
",150,85.0,
Titans,(I) (2018– ),"Action, Adventure, Crime  ",7.7  ,"Senior year of high school takes center stage as Lara Jean returns from a family trip to Korea and considers her college plans - with and without Peter.""","
            
    Stars:
Brenton Thwaites, 
Teagan Croft, 
Anna Diop, 
Ryan Potter
","73,656",45.0,
 Glória,(2021– ),"Drama, History, Thriller",0.0,"""","
    Director:
Tiago Guedes
| 
    Stars:
Matt Rippy, 
João Arrais, 
Miguel Nunes, 
Jimmy Taenaka
",,,
 Immigration Nation,(2020– ),Documentary  ,72.0  ,Add a Plot,"
    Directors:
Christina Clusiau, 
Shaul Schwarz
",58,,
The Legend of Zelda,,"Animation, Adventure, Fantasy  ",0.0  ,"An animated anthology series based on several of the games in Nintendo's ""The Legend of Zelda"" franchise.","
",,,
 Hyena,(2020– ),"Drama, Romance  ",81.0  ,"Attorney Yoon wins an important case. While handling Mr. Ha's divorce case, he is smitten by a girl, Kim, who is secretly defending the wife. She obtains a vital document from Yoon's papers. Kim wins. She also survives a thug's attack.","
    Director:
Tae You Chang
| 
    Stars:
Ju Ji-Hoon, 
Kim Hye-su, 
Lee Kyung-young, 
Jun Suk-ho
",26,,
 The Sinner,(2017– ),"Crime, Drama, Mystery  ",7.1  ,Ambrose investigates Jamie's past; Leela gives birth as Jamie's anxiety reaches a breaking point.,"
    Director:
Andrew McCarthy
| 
    Stars:
Bill Pullman, 
Jessica Hecht, 
Parisa Fitz-Henley, 
Eddie Martinez
","1,347",44.0,
 Dota: Dragon's Blood,(2021– ),"Animation, Action, Adventure",8.7,Davion is haunted by Invoker's assessment of his abilities but must maintain his composure to defend against a nest of dragons. Invoker reflects on his past full of moments of injustice and grief.,"
    Directors:
Yu-Won Pang, 
So Young Park
| 
    Stars:
Yuri Lowenthal, 
Lara Pulver, 
Troy Baker, 
Freya Tingley
",541,26.0,
 Élite,(2018– ),"Crime, Drama, Thriller  ",80.0  ,Guzmán attempts to make amends. Nadia threatens payback when she and Lugo go after the same scholarship. Ander comes clean to his loved ones.,"
    Director:
Jorge Torregrossa
| 
    Stars:
Itzan Escamilla, 
Miguel Bernardeau, 
Álvaro Rico, 
Arón Piper
",973,49.0,
 Johnny Test,(2005– ),"Animation, Action, Adventure  ",69.0  ,"Susan and Mary create the Alchemy 5000, a device that turns objects to gold. Johnny's awful at baseball and Sissy and Bumper make fun of him, so he goes to his sisters for help.","
    Director:
Chris Savino
| 
    Stars:
James Arnold Taylor, 
Louis Chirillo, 
Brittney Wilson, 
Maryke Hendrikse
",56,21.0,
 Final Space,(2018– ),"Animation, Action, Adventure  ",8.1  ,Gary reconnects with the mother who abandoned him; Mooncake misses Gary's attention.,"
    Directors:
Ben Bjelajac, 
Yoriaki Mochizuki
| 
    Stars:
Fred Armisen, 
Ashly Burch, 
Ron Funches, 
Tom Kenny
",714,21.0,
The SpongeBob Movie: Sponge on the Run,(2020),"Animation, Adventure, Comedy  ",6.0  ,"After SpongeBob's beloved pet snail Gary is snail-napped, he and Patrick embark on an epic adventure to The Lost City of Atlantic City to bring Gary home.","
    Director:
Tim Hill
| 
    Stars:
Tim Hill, 
Clancy Brown, 
Bill Fagerbakke, 
Rodger Bumpass
","14,375",91.0,
 Never Have I Ever,(2020– ),Comedy,8.1,Watching an ex with someone new tests Devi's resolve to be more mature. Fabiola struggles to stay true to herself and grows concerned for Eleanor.,"
    Director:
Claire Scanlon
| 
    Stars:
Maitreyi Ramakrishnan, 
Richa Moorjani, 
Jaren Lewison, 
Darren Barnet
",322,,
Doble Kara,(2015–2017),"Comedy, Crime, Drama  ",8.2  ,Add a Plot,"
            
    Stars:
Mylene Dizon, 
Julia Montes, 
Carmina Villaroel, 
Bernard Carritero
",12,,
 Lupin,(2021– ),"Action, Crime, Drama  ",7.8  ,"In a scheme to usurp all schemes, Assane and Benjamin recruit and disguise a clever accomplice in order to bring Hubert to justice.","
    Director:
Hugo Gélin
| 
    Stars:
Omar Sy, 
Ludivine Sagnier, 
Clotilde Hesme, 
Hervé Pierre
","1,277",50.0,
Hibana,(2016),Drama  ,8.0  ,A young Manzai comedian in Tokyo has an electrifying encounter with a senior comedian who is a genius with unique comedy philosophy who drives his determination and inspires his creativity.,"
            
    Stars:
Kento Hayashi, 
Kazuki Namioka, 
Masao Yoshii, 
Nahana
",678,60.0,
H2O: Mermaid Adventures,(2015),"Animation, Adventure, Comedy  ",5.6  ,When three normal teenage girls stumble upon an ancient cave they undergo a transformation that will change their lives forever.,"
            
    Stars:
Sonja Ball, 
Holly Gauthier-Frankel, 
Thor Bishopric, 
Angela Galuppo
",157,25.0,
Machhli Jal Ki Rani Hai,(2014),Horror,2.3,"It's not just a matter of one spirit, it's a matter of multiple possessions in one body.","
    Director:
Debaloy Dey
| 
    Stars:
Swara Bhaskar, 
Reema Debnath, 
Saurabh Dubey, 
Hritu
",250,120.0,
 Hyena,(2020– ),"Drama, Romance  ",8.0  ,Add a Plot,"
    Director:
Tae You Chang
| 
    Stars:
Ju Ji-Hoon, 
Kim Hye-su, 
Lee Kyung-young, 
Jun Suk-ho
",10,,
 Hero Mask,(2018–2019),"Animation, Action, Crime  ",0.0  ,"Harry leads a team into assaulting the supposedly secure SSC safe house where Tina and James are holed up. Somehow, SSC must have been compromised.","
    Director:
Hiroyasu Aoki
| 
    Stars:
Greg Chun, 
Kayli Mills, 
Landon McDonald, 
Cam Clarke
",10,24.0,
Nailed It!,(2018– ),Reality-TV  ,0.0  ,"Home bakers with a terrible track record take a crack at recreating edible masterpieces for a $10,000 prize. It's part reality contest, part hot mess.","
            
    Stars:
Nicole Byer, 
Jacques Torres, 
Weston Bahr, 
Charity George
","4,113",33.0,
 Lost Ollie,,"Animation, Adventure, Drama  ",0.0  ,Add a Plot,"
            
    Stars:
Gina Rodriguez, 
Jake Johnson, 
Jonathan Groff, 
Tim Blake Nelson
",,,
