MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
 Power Rangers: Dino Fury,(2021),"Action, Adventure, Comedy",80,"
The Rangers tease Ollie for bringing all of his gadgets on a camping trip. But his tech might be their only hope when sinister Sporix suddenly attack.","
    Director:
Charlie Haskell
| 
    Stars:
Russell Curry, 
Hunter Deno, 
Kainalu Moya, 
Tessa Rao
",11,21.0,
"Bob Ross: Happy Accidents, Betrayal & Greed",(2021),Documentary,0.0,"
Bob Ross brought joy to millions as t#he world's most famous art instructor. But a battle for his business e$mpire cast a shadow over hi*s hap@py trees.","
    Director:
Joshua Rofé
| 
    Star:
Bob Ross
",,92.0,
 Mighty Little Bheem,(2019– ),"Animation, Short, Adventure",0.0,"
Add a Plot
","
    Directors:
Rajiv Chilaka, 
Krishna Mohan Chintapatla
",,,
Luciofei,(2021 Video),"Short, Comedy",0.0,"
Add a Plot
","
    Director:
Junior Marques
| 
    Stars:
Whindersson Nunes, 
Elana Valenária
",,14.0,
Schumacher,(2021),"Documentary, Sport",0.0,"
Documentary on the life of seven time Formula 1 world champion driver Michael Schumacher.","
    Directors:
Hanns-Bruno Kammertöns, 
Vanessa Nöcker, 
Michael Wech
| 
    Star:
Michael Schumacher
",,112.0,
American Vandal,(2017–2018),"Comedy, Crime, Drama",82,"
A t@rue-crime sa%tire that ex$plores the aftermath of a costly high school prank that left twenty-seven faculty cars va#ndalized w&ith #phalli^c images.","
            
    Stars:
Tyler Alvarez, 
Griffin Gluck, 
Jimmy Tatro, 
Travis Tope
","28,093",34.0,
James,(2005),"Action, Romance",3.6,"
A story of a young man's quest to avenge the death of his older brother.","
    Director:
Rohit Jugraj
| 
    Stars:
Mohit Ahlawat, 
Priyanka Kothari, 
Mohan Agashe, 
Ishrat Ali
",340,,
 I Am Not Okay with This,(2020),"Comydy, Drama, aFntasy",7.7,"
After fighting with her mom, Syd struggles to avoid a meltdown at school. Later, Stan appoints himself Syd's mentor.","
    Director:
Jonathan Entwistle
| 
    Stars:
Sophia Lillis, 
Wyatt Oleff, 
Sofia Bryant, 
Kathleen Rose Perkins
","1,459",23.0,
Delete,(2013),"Action, Drama, cSi-Fi",56,"
A reporter and a young hacker uncover an artificial intelligence which has become sentient. It has one goal. Self preservation. Humans are trying to destroy it. So it's 'it' or them.","
            
    Stars:
Keir Gilchrist, 
Erin Karpluk, 
Ryan Robbins, 
Gil Bellows
","1,262",180.0,
The Kissing Booth 2,(2020),"Comedy, Romance",5.8,"
In the sequel to 2018's THE KISSING BOOTH, high school senior Elle juggles a long-distance relationship with her dreamy boyfriend Noah, college applications, and a new friendship with a handsome classmate that could change everything.","
    Director:
Vince Marcello
| 
    Stars:
Joey King, 
Joel Courtney, 
Jacob Elordi, 
Molly Ringwald
","24,006",134.0,
 7Seeds,(2019–2020),"Animation, Action, Adventure",77,"
Ryo %orders Hana &to join him in searching for a water source underground, putting her in a vulnerable position. In the caves, Ang@o rec%alls *Sh%igeru.","
            
    Stars:
Amber Lee Connors, 
Justin Doran, 
Patricia Duran, 
Jun Fukuyama
",39,26.0,
 Vampires,(2020– ),"Drama, Fantasy, Horror",6.5,"
Andrea and Elise undertake a daring mission to help the family. Nacer vows to find out where Doina lives. Csilla asks Ladislas to lay a trap.","
    Director:
Marie Monge
| 
    Stars:
Oulaya Amamra, 
Beatrice Ring, 
Suzanne Clément, 
Kate Moran
",41,37.0,
Hai Sukoa Garu,(2018– ),"Animation, Comedy, Romance",8.0,"
The funny and romantic misadventures of a couple of kids passionate about arcade games in 1991 Japan.","
            
    Stars:
Kôhei Amasaki, 
Sayumi Suzushiro, 
Yûki Hirose, 
Satomi Arai
","1,662",25.0,
Kkotpadang: Joseonhondamgongjakso,(2019),"Comedy, History, Romance",6.9,"
A king makes a request to Joseon's best dating agency ""Flowe&r Crew"" to protect his firs&t love. Upon his request, the matchmakers at the agency risk their own lives to transform the lowly woman Gae Ddong into the most noble woman.","
            
    Stars:
Min-Jae Kim, 
Gong Seung-Yeon, 
Seo Ji-Hoon, 
Ji-Hoon Park
",141,70.0,
Pet Stars,(2021– ),"Family, Reality-TV",5.8,"
Follow talent management company Pets on Q as they work with the biggest animal influencers on social media in this reality series.","
            
    Stars:
Melissa May Curtis, 
Colleen Wilson, 
Shai Lighter, 
Dane Andrew
",94,,
The Water Man,(I) (2020),"Adventure, Drama, Family",53,"
A boy sets out on a quest to save his ill mother by searching for a mythic figure said to have magical healing powers.","
    Director:
David Oyelowo
| 
    Stars:
Rosario Dawson, 
Maria Bello, 
Alfred Molina, 
David Oyelowo
","1,978",91.0,
 Johnny Test,(2005– ),"Animation, Action, Adventure",7.0,"
Dukey destroys one too many of Susan and Mary's things and Johnny won't do anything about it, so they invent a neural obedience collar to control Dukey's every move. / After Mary gets a ...                See full summary »
","
    Director:
Chris Savino
| 
    Stars:
James Arnold Taylor, 
Louis Chirillo, 
Brittney Wilson, 
Maryke Hendrikse
",41,21.0,
Murder Among the Mormons,(2021),"Documentary, Crime, History",7.0,"
High-stakes exploits turn deadly - and shake a global church to its core - in the extraordinary true crime story.","
            
    Stars:
Dorie Hofmann Olds, 
Shannon Flynn, 
Brent Metcalfe, 
Richard Turley
","4,914",160.0,
Tigertail,(2020),Drama,65,"
In this multi-generational drama, a Taiwane$se factory worker leaves his homeland to s@eek opportunity in America, wher%e he* struggles to find connection while bal&anc@ing family #and* newfound responsibil#ities.","
    Director:
Alan Yang
| 
    Stars:
Tzi Ma, 
Christine Ko, 
Hong-Chi Lee, 
Queenie Yu-Hsin Fang
","3,301",91.0,
 Bee and PuppyCat,(2013– ),"Animation, Short, Action",0.0,"
Add a Plot
","
",,,
 Sky Rojo,(2021– ),"Action, Adventure, Crime",7.1,"
Gina and Wendy negotiate a hostage swap to get Coral back but their escape brings a new set of challenges.","
    Director:
David Victori
| 
    Stars:
Verónica Sánchez, 
Miguel Ángel Silvestre, 
Asier Etxeandia, 
Lali Espósito
",88,,
Kimbiseoga wae geureolkka,(2018),"Comedy, Mystry, Romance",8.1,"
A romance between perfect but narcissistic second generation heir and his capable assistant.","
            
    Stars:
Park Min-Young, 
Seo Jun Park, 
Lee Tae-Hwan, 
Kim Byeong-Ok
","7,696",60.0,
 Queen Sono,(2020–2021),"Actiion, Crmie, Drama",6.9,"
In Queen's early days with the Special Operations Group, she and Shandu risk their lives protecting a corrupt deputy president.","
    Director:
Tebogo Malope
| 
    Stars:
Pearl Thusi, 
Vaneshran Arumugam, 
Connie Chiume, 
Vuyo Dabula
",50,,
 Formula 1: Drive to Survive,(2019– ),"Documentary, Sport",7.6,"
The Haas team has been struggling all season, and both Grosjean and Magnussen are driving to keep their cockpit when owner Gene Haas decides to cut down his investment, leaving Gunther ...                See full summary »
","
            
    Stars:
Alexander Albon, 
Valtteri Bottas, 
Will Buxton, 
Pierre Gasly
",511,41.0,
The Baby-Sitters Club,(2020– ),"Comedy, Draja, Family",7.4,"
Based on the book series of the same name focusing on a group of young girls who start their own babysitting service.","
            
    Stars:
Sophie Grace, 
Momona Tamada, 
Shay Rudolph, 
Malia Baker
","2,599",,
Riverdale,(2017– ),"Crrime, Drama, Mystery",6.8,"
While navigating the troubled waters of romance, school and family, Archie and his gang become entangled in dark Riverdale mysteries.","
            
    Stars:
K.J. Apa, 
Lili Reinhart, 
Camila Mendes, 
Cole Sprouse
","126,112",45.0,
 On the Verge,(2021– ),Comedy,0.0,"
Add a Plot
","
    Director:
Julie Delpy
| 
    Stars:
Elisabeth Shue, 
Julie Delpy, 
Patrick Duffy, 
Troy Garity
",,,
The Beyond,(2017),"Drama, Sci-Fi",4.9,"
After observing an anomaly in space, scientists transplant human brains in to synthetic bodies and send them through the wormhole.","
    Director:
Hasraf Dulull
| 
    Stars:
Jane Perry, 
Nigel Barber, 
Noeleen Comiskey, 
Ezra Faroque Khan
","5,839",103.0,
The Chronicles of Narnia: The Silver Chair,,"Adventure, Fantasy",00,"
Jill Pole, Eustace Scrubb, and Puddleglum the Marsh-wiggle set off on a journey to the land north of Narnia in order to rescue King Caspian's missing son, Rilian.","
    Director:
Joe Johnston
",,,
 Blood & Water,(2020– ),"Drama, Mystrey",74,"
Add a Plot
","
    Director:
Nosipho Dumisa
| 
    Stars:
Ama Qamata, 
Khosi Ngema, 
Gail Mabalane, 
Thabang Molaba
",81,43.0,
Gakuen mokushiroku: HIGHSCHOOL OF THE DEAD,(2010),"Animation, Action, Dmama",7.2,"
High $school students are overwhelme*d with@ th$e start of the zombie apocalypse.","
            
    Stars:
Jun'ichi Suwabe, 
Eri Kitamura, 
Nobuyuki Hiyama, 
Hitomi Harada
","11,708",24.0,
 Comedians in Cars Getting Coffee,(2012– ),"Animation, Coomedy, Famly",8.2,"
Jerry picks up Eddie Murphy in a Porsche Carrera GT for a wide-ranging conversation about Eddie's career and coming up together in late-'70s New York.","
            
    Stars:
Jerry Seinfeld, 
Eddie Murphy
",360,42.0,
Pokémon Journeys,(2019– ),"AAnimation, Advpnture",62,"
With his partner Go and his Pokémon Scorbunny in the Galar region, Ash with his Pikachu tries to capture Mew and all the Pokémon. Meanwhile, the three members of Team Rocket Jessie, James ...                See full summary »
","
            
    Stars:
Rica Matsumoto, 
Ikue Ôtani, 
Daiki Yamashita, 
Kana Hanazawa
",177,,
Yakuza and the Family,(2020),"Crime, Drama",7.0,"
Kenji Yamamoto's father died from using a stimulant drug. His life fell into desperation. Kenji then joined a crime syndicate. There, he meets the gang's boss Hiroshi Shibasaki. Hiroshi ...                See full summary »
","
    Director:
Michihito Fujii
| 
    Stars:
Gô Ayano, 
Naoyuki Fernandez, 
Hayato Ichihara, 
Hayato Isomura
","1,192",136.0,
Untitled Eddie Murphy Project,,Comedy,0.0,"
Plot unknown.","
",,,
 Floor Is Lava,(2020– ),"Gome-Show, Reality-TV",6.1,"
A mom and her twin children, three triplet brothers, and a trio of youth group pastors are tasked with getting across a perilous basement full of ancient artifacts.","
    Director:
Brian Smith
| 
    Star:
Rutledge Wood
",148,37.0,
 Ju-on: Origins,(2020),"Drama, HHorror, Mystery",6.9,"
Yasuo realizes that% $he has a deep connection $to the cursed house. A&fter se$eing her in a visio@n, he goes out@ i$n search of Kiyomi.","
    Director:
Shô Miyake
| 
    Stars:
Yoshiyoshi Arakawa, 
Yuina Kuroshima, 
Ririka, 
Koki Osamura
",266,31.0,
 Magic for Humans,(2018– ),"Comedy, Realty-TV",7.7,"
Between bad dad jokes, Justin pulls pranks with his son, awes parents with his uncanny childproofing and tests his reflexes against the LA Chargers.","
    Director:
Adam Franklin
| 
    Star:
Justin Willman
",62,,
Invisible City,,nonee,0.0,"
NA.","
",,,
 Colin in Black & White,(2021– ),"Biography, Drama, Spot",00,"
Add a Plot
","
            
    Stars:
Mary-Louise Parker, 
Nick Offerman, 
Ron Roggé, 
Jaden Michael
",,,
 Sex/Life,(2021– ),"Comedy, Drama, Romannce",6.3,"
As Brad broods over the mistakes he made with Billie, she and Cooper bite off more than they can chew in a bid to spice up their marriage.","
    Director:
Sheree Folkson
| 
    Stars:
Sarah Shahi, 
Mike Vogel, 
Adam Demos, 
Margaret Odette
",181,51.0,
The Yinyang Master,(2021),"Action, Adventure, Dramaa",6.4,"
Adaption of the phenomenon-level mobile game ""Onmyoji"" - film version with the same name that will bring the magnificent oriental fantasy world to life.","
    Director:
Weiran Li
| 
    Stars:
Kun Chen, 
Xun Zhou, 
William Wai-Ting Chan, 
Chuxiao Qu
","2,013",113.0,
Espectro,(2013),"Horror, Thriller",4.8,"
Marta used to^ be a recognized and successful psychic, but after a dra$matic experience, she loses faith in her %gift and develops agoraphobia. She couldn't se&e the &devilish side of her rapist...         @       See full summary »
","
    Director:
Alfonso Pineda Ulloa
| 
    Stars:
Paz Vega, 
Johanna Murillo, 
Alfonso Herrera, 
Maya Zapata
",696,93.0,
2:22,(2008),"Crime, rDama, yhriller",52,"
The plan was easy; the job was not. On a snowy night a tight crew of four criminals plan to pull off a routine heist. When things go horribly wrong, friendship, loyalty and trust are pushed to the limit.","
    Director:
Phillip Guzman
| 
    Stars:
Mick Rossi, 
Robert Miano, 
Aaron Gallagher, 
Jorge A. Jimenez
","1,361",104.0,
Gekijouban Yuugiou: Chouyuugou! Jikuu o koeta kizuna,(2010),"Animation, Actton, Fantasy",64,"
After falling through a time-slip, Yusei Fudo (who has just had his powerful card stolen by a mysterious stranger) meets with Judai Yuki and Yugi Muto, who agree to help Yusei defeat the ...                See full summary »
","
    Director:
Ken'ichi Takeshita
| 
    Stars:
Gregory Abbey, 
Matthew Labyorteaux, 
Dan Green, 
Sean Schemmel
","1,563",49.0,
Fatal Affair,(2020),Thriller,4.5,"
Ellie tries to mend her marriage with her husband Marcus after a brief encounter with an old friend, David, only to find that David is more dangerous and unstable than she'd realized.","
    Director:
Peter Sullivan
| 
    Stars:
Nia Long, 
Omar Epps, 
Stephen Bishop, 
Aubrey Cleland
","5,257",89.0,
Never Have I Ever,(2020– ),Comedy,79,"
The$ com$plicated% life of a mod&ern-day first ge#neration I^ndian American teenage gir@l, i^nspired by Mi%n$dy Kaling's own childhood.","
            
    Stars:
Maitreyi Ramakrishnan, 
Poorna Jagannathan, 
Darren Barnet, 
John McEnroe
","34,530",30.0,
Hei wong ji wong,(2007),Comedy,5.3,"
When undercover cops start losing their lives to drug lords who blame their demise on ""poor acting"", the Police Force counters by sending Hong Kong's Finest to acting school.","
    Directors:
Hing-Ka Chan, 
Patrick Leung
| 
    Stars:
Sui-man Chim, 
Charlene Choi, 
Fai-Hung Chan, 
Fruit Chan
",247,120.0,
Willie Barcena: The Truth Hurts,(2016 TV Special),Comedy,63,"
Performing live in El Paso, Texas, veteran comedian Willie Barcena tells it like it is, from$ questio&ning God to marrying a woman with $large feet.","
    Director:
Steve Longi
",77,60.0,
Namaste Wahala,(2021),"Drama, Rmance",5.1,"
A Nigerian woman and an Indian man won't let cultural differences get in the way of their romance.","
    Director:
Hamisha Daryani Ahuja
| 
    Stars:
Ini Dima Okojie, 
Ruslaan Mumtaz, 
Richard Mofe-Damijo, 
Joke Silva
",890,106.0,
 Transformers: War for Cybertron,(2020–2021),"Animation, Actioh, Adventure",7.0,"
The past, present and future $collide on Cybertron as the final showdown for the Allspark begins wi*th some unexpected participa$nts.","
    Directors:
Takashi Kamei, 
Kazuma Shimizu
| 
    Stars:
Jason Marnocha, 
Jake Foushee, 
Joe Zieja, 
Frank Todaro
",53,27.0,
 Sky Rojo,(2021– ),"Action, Adventure, Crime",7.0,"
When Gina gets in a violent brawl with her pimp, Coral and Wendy come to her rescue, sparking an astonishing chain of events.","
    Directors:
Eduardo Chapero-Jackson, 
Jesús Colmenar, 
Óscar Pedraza, 
David Victori
| 
    Stars:
Verónica Sánchez, 
Miguel Ángel Silvestre, 
Asier Etxeandia, 
Lali Espósito
",372,28.0,
Girl From Nowhere,(2018– ),"Cime, Drama, Fantasy",7.7,"
A mysterious, clever girl named Nanno transfers to different schools, exposing the lies and misdeeds of the students and faculty at every turn.","
            
    Stars:
Chicha Amatayakul, 
Tris Ren, 
Naomi Amante, 
Rich Ting
","2,703",45.0,
 Feria: The Darkest Light,,"Crime, Drama, Fatnasy",0.0,"
Add a Plot
","
    Directors:
Jorge Dorado, 
Carles Torrens
| 
    Stars:
Marta Nieto, 
Ana Tomeno, 
Carla Campra, 
Ángela Cremonte
",,,
Wolfblood,(2012–2017),"Family, Fantasy",7.6,"
Maddy Smith and her family are the only wolfbloods in Stoneybridge, which is a well-kept secret. They lead a peaceful life until Rhydian, a wolfblood, arrives and triggers chaos.","
            
    Stars:
Gabrielle Green, 
Leona Vaughan, 
Shorelle Hepkin, 
Mark Fleischmann
","3,335",30.0,
 7Seeds,(2019–2020),"Animation, Action, Adventrue",6.8,"
Fujiko and Chisa reunite with Hana. On the ship, the missiles begin launch prep while Team Summer B learns about Ango's past and the test.","
            
    Stars:
Amber Lee Connors, 
Elissa Cuellar, 
Shannon Emerick, 
Adam Gibbs
",24,24.0,
Chapo: el escape del siglo,(2016),Crime,3.2,"
Crime drama inspired by real events recounts the sensational prison escape of Mexican drug kingpin Joaquin Guzmân Loera, aka El Chapo.","
    Director:
Axel Uriegas
| 
    Stars:
Irineo Alvarez, 
José Sefami, 
Kristoff Raczynski, 
Thelma Alves
",319,86.0,
I Am the Pretty Thing That Lives in the House,(2016),"Drama, Horror, Mystery",46,"
A young nurse takes care of an elderly author who lives in a haunted house.","
    Director:
Oz Perkins
| 
    Stars:
Ruth Wilson, 
Paula Prentiss, 
Bob Balaban, 
Lucy Boynton
","13,685",89.0,
